GBD Cause,Parameter,Region,Country ISO3 Code,Sex,Year Start,Year End,Age Start,Age End,Parameter Value,Standard Error,Units,,authors,casedef,citation,country,country2,ct,dataend,datastart,dateabs,design,effective_sample_size,ignore,lab,ldi_id,ldi_id_updated_7july2011,oldestage,otherdef,overallseroprevalence,pmid,popdescription,poptype,se,sero,seroage_start,seron,seroncases_calculated,serontot,serototal,title,ve,youngestage
Varicella,prevalence data,"Europe, Western",ISL,all,1990,1999,0,49,0.013452915,-99,1,,"Helgason, S.
Petursson, G.
Gudmundsson, S.
Sigurdsson, J. A.",Clinical Only,"Helgason, S., G. Petursson, et al. (2000). ""Prevalence of postherpetic neuralgia after a first episode of herpes zoster: prospective study with long term follow up."" BMJ 321(7264): 794-6.",Iceland,,FALSE,01/31/1999,01/01/1990,18/08/2008,Prospective Cohort,223,,,1.851911501,0.811213006,70+ yrs,,28,11009518,"incident cases of HZ diagnosed in individuals seeking care from 62 selected GP's practicing throughout Iceland (36 urban and 26 rural), who together serve nearly one-third of Iceland's population",Outpatient,,3,0-49 yrs,223,,391,,Prevalence of postherpetic neuralgia after a first episode of herpes zoster: prospective study with long term follow up,FALSE,0 yrs
Varicella,prevalence data,"Europe, Western",ISL,all,1990,1999,60,69,0.120689655,-99,1,,"Helgason, S.
Petursson, G.
Gudmundsson, S.
Sigurdsson, J. A.",Clinical Only,"Helgason, S., G. Petursson, et al. (2000). ""Prevalence of postherpetic neuralgia after a first episode of herpes zoster: prospective study with long term follow up."" BMJ 321(7264): 794-6.",Iceland,,FALSE,01/31/1999,01/01/1990,18/08/2008,Prospective Cohort,58,,,1.851911501,0.811213006,70+ yrs,,28,11009518,"incident cases of HZ diagnosed in individuals seeking care from 62 selected GP's practicing throughout Iceland (36 urban and 26 rural), who together serve nearly one-third of Iceland's population",Outpatient,,7,60-69 yrs,58,,391,,Prevalence of postherpetic neuralgia after a first episode of herpes zoster: prospective study with long term follow up,FALSE,0 yrs
Varicella,prevalence data,"Europe, Western",ISL,all,1990,1999,70,79,0.280701754,-99,1,,"Helgason, S.
Petursson, G.
Gudmundsson, S.
Sigurdsson, J. A.",Clinical Only,"Helgason, S., G. Petursson, et al. (2000). ""Prevalence of postherpetic neuralgia after a first episode of herpes zoster: prospective study with long term follow up."" BMJ 321(7264): 794-6.",Iceland,,FALSE,01/31/1999,01/01/1990,18/08/2008,Prospective Cohort,57,,,1.851911501,0.811213006,70+ yrs,,28,11009518,"incident cases of HZ diagnosed in individuals seeking care from 62 selected GP's practicing throughout Iceland (36 urban and 26 rural), who together serve nearly one-third of Iceland's population",Outpatient,,16,70+ yrs,57,,391,,Prevalence of postherpetic neuralgia after a first episode of herpes zoster: prospective study with long term follow up,FALSE,0 yrs
Varicella,prevalence data,"Europe, Western",ISR,all,2000,2001,0,0,0.28,-99,1,,"Cohen, D. I.
Davidovici, B. B.
Smetana, Z., et al.",Lab or Epidemiological,"Cohen, D. I., B. B. Davidovici, et al. (2006). ""Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines."" Infection 34(4): 208-13.",Israel,,FALSE,12/31/2001,01/01/2000,5/08/2008,Cross Sectional,45,,,0.965072196,0.58379866,,ELISA,87.60%,16896579,male & female residents of all age groups in Israel from whom serum samples were obtained by the Israel Center for Disease Control either over the course of routine screening of healthy blood donors or from  samples sent to diagnostic laboratories,Other,,28%,< 1yr,45,12.6,"1,567",,Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines,FALSE,
Varicella,prevalence data,"Europe, Western",ISR,all,2000,2001,1,1,0.34,-99,1,,"Cohen, D. I.
Davidovici, B. B.
Smetana, Z., et al.",Lab or Epidemiological,"Cohen, D. I., B. B. Davidovici, et al. (2006). ""Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines."" Infection 34(4): 208-13.",Israel,,FALSE,12/31/2001,01/01/2000,5/08/2008,Cross Sectional,49,,,0.965072196,0.58379866,,ELISA,87.60%,16896579,male & female residents of all age groups in Israel from whom serum samples were obtained by the Israel Center for Disease Control either over the course of routine screening of healthy blood donors or from  samples sent to diagnostic laboratories,Other,,34%,1 yr,49,16.66,"1,567",,Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines,FALSE,
Varicella,prevalence data,"Europe, Western",ISR,all,2000,2001,2,2,0.42,-99,1,,"Cohen, D. I.
Davidovici, B. B.
Smetana, Z., et al.",Lab or Epidemiological,"Cohen, D. I., B. B. Davidovici, et al. (2006). ""Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines."" Infection 34(4): 208-13.",Israel,,FALSE,12/31/2001,01/01/2000,5/08/2008,Cross Sectional,48,,,0.965072196,0.58379866,,ELISA,87.60%,16896579,male & female residents of all age groups in Israel from whom serum samples were obtained by the Israel Center for Disease Control either over the course of routine screening of healthy blood donors or from  samples sent to diagnostic laboratories,Other,,42%,2 yrs,48,20.16,"1,567",,Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines,FALSE,
Varicella,prevalence data,"Europe, Western",ISR,all,2000,2001,3,3,0.47,-99,1,,"Cohen, D. I.
Davidovici, B. B.
Smetana, Z., et al.",Lab or Epidemiological,"Cohen, D. I., B. B. Davidovici, et al. (2006). ""Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines."" Infection 34(4): 208-13.",Israel,,FALSE,12/31/2001,01/01/2000,5/08/2008,Cross Sectional,47,,,0.965072196,0.58379866,,ELISA,87.60%,16896579,male & female residents of all age groups in Israel from whom serum samples were obtained by the Israel Center for Disease Control either over the course of routine screening of healthy blood donors or from  samples sent to diagnostic laboratories,Other,,47%,3 yrs,47,22.09,"1,567",,Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines,FALSE,
Varicella,prevalence data,"Europe, Western",ISR,all,2000,2001,4,4,0.68,-99,1,,"Cohen, D. I.
Davidovici, B. B.
Smetana, Z., et al.",Lab or Epidemiological,"Cohen, D. I., B. B. Davidovici, et al. (2006). ""Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines."" Infection 34(4): 208-13.",Israel,,FALSE,12/31/2001,01/01/2000,5/08/2008,Cross Sectional,45,,,0.965072196,0.58379866,,ELISA,87.60%,16896579,male & female residents of all age groups in Israel from whom serum samples were obtained by the Israel Center for Disease Control either over the course of routine screening of healthy blood donors or from  samples sent to diagnostic laboratories,Other,,68%,4 yrs,45,30.6,"1,567",,Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines,FALSE,
Varicella,prevalence data,"Europe, Western",ISR,all,2000,2001,6,6,0.86,-99,1,,"Cohen, D. I.
Davidovici, B. B.
Smetana, Z., et al.",Lab or Epidemiological,"Cohen, D. I., B. B. Davidovici, et al. (2006). ""Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines."" Infection 34(4): 208-13.",Israel,,FALSE,12/31/2001,01/01/2000,5/08/2008,Cross Sectional,47,,,0.965072196,0.58379866,,ELISA,87.60%,16896579,male & female residents of all age groups in Israel from whom serum samples were obtained by the Israel Center for Disease Control either over the course of routine screening of healthy blood donors or from  samples sent to diagnostic laboratories,Other,,86%,6 yrs,47,40.42,"1,567",,Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines,FALSE,
Varicella,prevalence data,"Europe, Western",ISR,all,2000,2001,5,5,0.87,-99,1,,"Cohen, D. I.
Davidovici, B. B.
Smetana, Z., et al.",Lab or Epidemiological,"Cohen, D. I., B. B. Davidovici, et al. (2006). ""Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines."" Infection 34(4): 208-13.",Israel,,FALSE,12/31/2001,01/01/2000,5/08/2008,Cross Sectional,49,,,0.965072196,0.58379866,,ELISA,87.60%,16896579,male & female residents of all age groups in Israel from whom serum samples were obtained by the Israel Center for Disease Control either over the course of routine screening of healthy blood donors or from  samples sent to diagnostic laboratories,Other,,87%,5 yrs,49,42.63,"1,567",,Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines,FALSE,
Varicella,prevalence data,"Europe, Western",ISR,all,2000,2001,8,8,0.91,-99,1,,"Cohen, D. I.
Davidovici, B. B.
Smetana, Z., et al.",Lab or Epidemiological,"Cohen, D. I., B. B. Davidovici, et al. (2006). ""Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines."" Infection 34(4): 208-13.",Israel,,FALSE,12/31/2001,01/01/2000,5/08/2008,Cross Sectional,58,,,0.965072196,0.58379866,,ELISA,87.60%,16896579,male & female residents of all age groups in Israel from whom serum samples were obtained by the Israel Center for Disease Control either over the course of routine screening of healthy blood donors or from  samples sent to diagnostic laboratories,Other,,91%,8 yrs,58,52.78,"1,567",,Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines,FALSE,
Varicella,prevalence data,"Europe, Western",ISR,all,2000,2001,10,10,0.92,-99,1,,"Cohen, D. I.
Davidovici, B. B.
Smetana, Z., et al.",Lab or Epidemiological,"Cohen, D. I., B. B. Davidovici, et al. (2006). ""Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines."" Infection 34(4): 208-13.",Israel,,FALSE,12/31/2001,01/01/2000,5/08/2008,Cross Sectional,55,,,0.965072196,0.58379866,,ELISA,87.60%,16896579,male & female residents of all age groups in Israel from whom serum samples were obtained by the Israel Center for Disease Control either over the course of routine screening of healthy blood donors or from  samples sent to diagnostic laboratories,Other,,92%,10 yrs,55,50.6,"1,567",,Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines,FALSE,
Varicella,prevalence data,"Europe, Western",ISR,all,2000,2001,7,7,0.94,-99,1,,"Cohen, D. I.
Davidovici, B. B.
Smetana, Z., et al.",Lab or Epidemiological,"Cohen, D. I., B. B. Davidovici, et al. (2006). ""Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines."" Infection 34(4): 208-13.",Israel,,FALSE,12/31/2001,01/01/2000,5/08/2008,Cross Sectional,54,,,0.965072196,0.58379866,,ELISA,87.60%,16896579,male & female residents of all age groups in Israel from whom serum samples were obtained by the Israel Center for Disease Control either over the course of routine screening of healthy blood donors or from  samples sent to diagnostic laboratories,Other,,94%,7 yrs,54,50.76,"1,567",,Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines,FALSE,
Varicella,prevalence data,"Europe, Western",ISR,all,2000,2001,12,12,0.95,-99,1,,"Cohen, D. I.
Davidovici, B. B.
Smetana, Z., et al.",Lab or Epidemiological,"Cohen, D. I., B. B. Davidovici, et al. (2006). ""Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines."" Infection 34(4): 208-13.",Israel,,FALSE,12/31/2001,01/01/2000,5/08/2008,Cross Sectional,59,,,0.965072196,0.58379866,,ELISA,87.60%,16896579,male & female residents of all age groups in Israel from whom serum samples were obtained by the Israel Center for Disease Control either over the course of routine screening of healthy blood donors or from  samples sent to diagnostic laboratories,Other,,95%,12 yrs,59,56.05,"1,567",,Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines,FALSE,
Varicella,prevalence data,"Europe, Western",ISR,all,2000,2001,9,9,0.96,-99,1,,"Cohen, D. I.
Davidovici, B. B.
Smetana, Z., et al.",Lab or Epidemiological,"Cohen, D. I., B. B. Davidovici, et al. (2006). ""Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines."" Infection 34(4): 208-13.",Israel,,FALSE,12/31/2001,01/01/2000,5/08/2008,Cross Sectional,58,,,0.965072196,0.58379866,,ELISA,87.60%,16896579,male & female residents of all age groups in Israel from whom serum samples were obtained by the Israel Center for Disease Control either over the course of routine screening of healthy blood donors or from  samples sent to diagnostic laboratories,Other,,96%,9 yrs,58,55.68,"1,567",,Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines,FALSE,
Varicella,prevalence data,"Europe, Western",ISR,all,2000,2001,11,11,0.96,-99,1,,"Cohen, D. I.
Davidovici, B. B.
Smetana, Z., et al.",Lab or Epidemiological,"Cohen, D. I., B. B. Davidovici, et al. (2006). ""Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines."" Infection 34(4): 208-13.",Israel,,FALSE,12/31/2001,01/01/2000,5/08/2008,Cross Sectional,59,,,0.965072196,0.58379866,,ELISA,87.60%,16896579,male & female residents of all age groups in Israel from whom serum samples were obtained by the Israel Center for Disease Control either over the course of routine screening of healthy blood donors or from  samples sent to diagnostic laboratories,Other,,96%,11 yrs,59,56.64,"1,567",,Seroepidemiology of Varicella zoster in Israel prior to large-scale use of varicella vaccines,FALSE,
Varicella,prevalence data,"Europe, Western",ISR,all,2003,2003,12,18,0.022292994,-99,1,,"Adler, A.
Herring, E.
Babilsky, H.
Gazala, E.
Cohen, A.
Levy, I.",Other,"Adler, A., E. Herring, et al. (2007). ""Parent-dependent barriers to varicella immunization in Israel: the importance of adequate information."" Acta Paediatr 96(3): 428-31.",Israel,,FALSE,05/31/2003,03/01/2003,5/08/2008,Cross Sectional,314,,0.00%,0.99627902,0.607840153,18,parental recall,850,17407471,"non-immunocompromised children visiting one of five outpatient pediatric clinics, each in a different city in Israel and each serving a population of 5000-7000 children, for routine health check-ups or sick visits unrelated to varicella",Outpatient,,7,12-18 yrs,314,,"1,474",,Parent-dependent barriers to varicella immunization in Israel: the importance of adequate information,FALSE,1
Varicella,prevalence data,"Europe, Western",ISR,all,2003,2003,6,12,0.170305677,-99,1,,"Adler, A.
Herring, E.
Babilsky, H.
Gazala, E.
Cohen, A.
Levy, I.",Other,"Adler, A., E. Herring, et al. (2007). ""Parent-dependent barriers to varicella immunization in Israel: the importance of adequate information."" Acta Paediatr 96(3): 428-31.",Israel,,FALSE,05/31/2003,03/01/2003,5/08/2008,Cross Sectional,458,,0.00%,0.99627902,0.607840153,18,parental recall,850,17407471,"non-immunocompromised children visiting one of five outpatient pediatric clinics, each in a different city in Israel and each serving a population of 5000-7000 children, for routine health check-ups or sick visits unrelated to varicella",Outpatient,,78,6-11.99 yrs,458,,"1,474",,Parent-dependent barriers to varicella immunization in Israel: the importance of adequate information,FALSE,1
Varicella,prevalence data,"Europe, Western",ISR,all,1985,1992,21,21,0.993103448,-99,1,,"Avrahami-Heller, Y.
Cohen, D.
Orr, N.
Slepon, R.
Ashkenazi, I.
Danon, Y. L.",Lab or Epidemiological,"Avrahami-Heller, Y., D. Cohen, et al. (2000). ""Immunity to varicella zoster virus in young Israeli adults."" Isr Med Assoc J 2(3): 196-9.",Israel,,FALSE,12/31/1992,01/01/1985,28/07/2008,Cross Sectional,145,,,0.585077756,0.316180875,,,,10774265,"a random sample of conscripts in the Israeli armed forces taken in 1985, 1988, and 1992; military service is compulsory for 18 year old Jews so this is a representative sample of the Israeli Jewish population of 18 year olds in Israel",Other,,144,18,145,,,,Immunity to varicella zoster virus in young Israeli adults,FALSE,24
Varicella,prevalence data,"Europe, Western",ISR,all,1985,1992,18,18,0.964646465,-99,1,,"Avrahami-Heller, Y.
Cohen, D.
Orr, N.
Slepon, R.
Ashkenazi, I.
Danon, Y. L.",Lab or Epidemiological,"Avrahami-Heller, Y., D. Cohen, et al. (2000). ""Immunity to varicella zoster virus in young Israeli adults."" Isr Med Assoc J 2(3): 196-9.",Israel,,FALSE,12/31/1992,01/01/1985,28/07/2008,Cross Sectional,198,,,0.585077756,0.316180875,,,,10774265,"a random sample of conscripts in the Israeli armed forces taken in 1985, 1988, and 1992; military service is compulsory for 18 year old Jews so this is a representative sample of the Israeli Jewish population of 18 year olds in Israel",Other,,191,18,198,,,,Immunity to varicella zoster virus in young Israeli adults,FALSE,24
